date,id,username,like_count,retweet_count,label-fix,tweets,tweets-cleaned
2022-12-11 11:39:49,1.6019e+18,kodelle_,0,0,Negatif,"@txtdaribogor Bener, coba pemerintah kota sama kabupaten Bogor berkolaborasi ngadain transportasi umum alias bentuk protes aja si ini agar supaya biskita nyampe cikereteg🤣",bener coba pemerintah kota sama kabupaten bogor berkolaborasi ngadain transportasi umum alias bentuk protes aja si ini agar supaya biskita nyampe cikereteg
2022-12-11 09:52:57,1.60188e+18,agungmsvrs,2,0,Negatif,"@txtdaribogor Kota Bogor lagi progres sih dengan hadirnya biskita, meski banyak pr yang harus dibenahi 😌",kota bogor lagi progres sih dengan hadirnya biskita meski banyak pr yang harus dibenahi
2022-12-11 09:14:10,1.60187e+18,avocdd,0,0,Negatif,Ini armada biskita gamau ditambah apa gua udah muak nungguin 30 menit k2 sekalinya ada penuh banget,ini armada biskita gamau ditambah apa gua udah muak nungguin menit sekalinya ada penuh banget
2022-12-11 08:25:19,1.60186e+18,quincypdw,0,0,Negatif,"@txtdaribogor Gw aja klo malem ditinggal biskita padahal dah nunggu di halte, tau"" bisnya main lwt aja",gw aja klo malem ditinggal biskita padahal dah nunggu di halte tau bisnya main lwt aja
2022-12-11 07:42:07,1.60184e+18,a2ifabutworst,0,0,Negatif,"Mulai dar Biskita, Pas itu bis lumayan padet. Aku bediri aga depan dan blakang bis kosong. Harusnya gaboleh gt. Abis gt ada bapa2 negor, “itu jgn depan pintu semua.” 2x tp gada yg gubris. Sampe dia teriak “WOI MUNDUR JGN DEPAN PINTU SEMUA”, ke aku, tmn ak, dan 1 org anak SMA gt.",mulai dar biskita pas itu bis lumayan padet aku bediri aga depan dan blakang bis kosong harusnya gaboleh gt abis gt ada bapa negor itu jgn depan pintu semua tp gada yg gubris sampe dia teriak woi mundur jgn depan pintu semua ke aku tmn ak dan org anak sma gt
2022-12-11 04:50:28,1.6018e+18,tertawantawan,0,0,Negatif,bek tu rialiti menunggu biskita yg sangat amat lamaaaakkk,bek tu rialiti menunggu biskita yg sangat amat lamaak
2022-12-11 04:03:47,1.60179e+18,IniDenny_,3,0,Negatif,@txtdaribogor nungguan biskita jeung aing min deui puputeran https://t.co/QaUWNwKmPg,nungguan biskita jeung aing min deui puputeran
2022-12-11 01:04:41,1.60174e+18,BogorOnecoid,0,0,Negatif,"Dinilai Merugikan, Komunitas Sopir Angkot Protes Keberadaan BisKita Trans Pakuan https://t.co/N8uN1zWBde",dinilai merugikan komunitas sopir angkot protes keberadaan biskita trans pakuan
2022-12-10 15:14:04,1.6016e+18,Mangap7,1,0,Negatif,"@PemkotaBogor @dishubkotabogor @BimaAryaS @infobogor tolong dibenahi sistem transport kotanya, khususnya @Biskita_id ,, lbh diciptakan untuk manusia dan ramah untuk pengguna angkutan umum.. bukan program bus asal2an..",tolong dibenahi sistem transport kotanya khususnya lbh diciptakan untuk manusia dan ramah untuk pengguna angkutan umum bukan program bus asalan
2022-12-10 15:10:58,1.6016e+18,Mangap7,0,0,Negatif,"Di Jakarta saja, beberapa jalur yg kurang lbh jaraknya 1KM aja ada 4 halte tersedia.. bahkan bisa lbh.. lah ini  Bogor, sebagai kota penunjang dan pemukiman ga peduli gtu.. @Biskita_id",di jakarta saja beberapa jalur yg kurang lbh jaraknya km aja ada halte tersedia bahkan bisa lbh lah ini bogor sebagai kota penunjang dan pemukiman ga peduli gtu
2022-12-08 16:57:14,1.6009e+18,hndryyy_,0,0,Negatif,"gempor bgt ya allah. dr lotte-st tebet berdiri, lanjut krl tebet-bojong berdiri, dpt duduk abis st bojong-bogor. abis tu naik biskita berdiri lg.🥲 sbnrnya okeoke aja... yg bikin ga oke tu jempol kaki gua kepelitek anjir sakit bgt jdnya 😭🤏🏻",gempor bgt ya allah dr lotte st tebet berdiri lanjut krl tebet bojong berdiri dpt duduk abis st bojong bogor abis tu naik biskita berdiri lg sbnrnya okeoke aja yg bikin ga oke tu jempol kaki gua kepelitek anjir sakit bgt jdnya
2022-12-08 13:24:53,1.60084e+18,quincypdw,0,0,Negatif,"@txtdaribogor ini biskita supirnya kejar setoran apa ya, dikejar ikutan lari. Udah kek pacar aja dikejar malah cari yg lain",ini biskita supirnya kejar setoran apa ya dikejar ikutan lari udah kek pacar aja dikejar malah cari yg lain
2022-12-07 06:12:17,1.60037e+18,nidamelia11,0,0,Negatif,Selama naik biskita ngerasa yg bener nyupir nya paling 1 2 orang selebih nya menghadeh kaya yg belum terbiasa nyupir bis,selama naik biskita ngerasa yg bener nyupir nya paling orang selebih nya menghadeh kaya yg belum terbiasa nyupir bis
2022-12-04 09:56:31,1.59934e+18,bebrightmoon,0,0,Negatif,heeeee mana ni biskita kok ga nongol nongol,he mana ni biskita kok ga nongol nongol
2022-12-04 02:28:34,1.59923e+18,abdazizabdul9,1,0,Negatif,"Teu ecreg pisan pamaréntah téh.
Eta Biskita dialuskeun deui geus sae aya eta bus.
Heran, naha meni kudu angkot deui angkot deui, enya mun angkot daek teu ngetem, mun ngetem wae mah sarua hungkul jeung ayeuna, matak macet jeung rungsing ku klakson. Hiih. 😡😡😡","teu ecreg pisan pamar ntah t h 
eta biskita dialuskeun deui geus sae aya eta bus 
heran naha meni kudu angkot deui angkot deui enya mun angkot daek teu ngetem mun ngetem wae mah sarua hungkul jeung ayeuna matak macet jeung rungsing ku klakson hiih"
2022-12-03 04:50:46,1.5989e+18,creamelx_,0,0,Negatif,biskita rame bgtt anjengg,biskita rame bgtt anjengg
2022-12-02 10:50:35,1.59863e+18,hellloooo97,0,0,Negatif,Udah saatnya BisKita nambah armada ga sihhhh... Kalo datengnya setengah jam sekali mah numpuk muluuuu penumpang😭😭,udah saatnya biskita nambah armada ga sihh kalo datengnya setengah jam sekali mah numpuk muluu penumpang
2022-11-30 14:23:25,1.59796e+18,freallvv,0,0,Negatif,"kedinginan gegara ac biskita aja gue sekarang langsung masuk angin, ringkih banget.",kedinginan gegara ac biskita aja gue sekarang langsung masuk angin ringkih banget
2022-11-30 06:45:10,1.59784e+18,candiaaz,1,0,Negatif,"@dearmyko Oalahh, jadi “digendong” sama aplikasinya dishub yaa.. sayang banget. Padahal udah punya aplikasi biskita sendiri tapi gak dimaksimalin.. okee makasih banyak yaa nder infonyaa🙏",oalahh jadi digendong sama aplikasinya dishub yaa sayang banget padahal udah punya aplikasi biskita sendiri tapi gak dimaksimalin okee makasih banyak yaa nder infonyaa
2022-11-30 04:46:52,1.59781e+18,ptrnrylstyntp,0,0,Negatif,"Sumpah ada org di biskita gasabar bgt mau turun dah desek2, padahal dah deket pintu😭 Kyk bakal diculik aja ama supir bisnya",sumpah ada org di biskita gasabar bgt mau turun dah desek padahal dah deket pintu kyk bakal diculik aja ama supir bisnya
2022-11-29 08:33:20,1.59751e+18,zhinebin,0,0,Negatif,"Jln. Baru/solis macet euy gila. Stress gue berdiri di biskita dri btm jir :))

Parah sih https://t.co/kewsN9gjKm","jln baru solis macet euy gila stress gue berdiri di biskita dri btm jir 

parah sih"
2022-11-26 12:18:18,1.59648e+18,nidamelia11,0,0,Negatif,Naik biskita turun di bubulak berasa naik kora kora diguncang kiri kanan,naik biskita turun di bubulak berasa naik kora kora diguncang kiri kanan
2022-11-23 09:45:28,1.59535e+18,suuundrise,0,0,Negatif,gue oleng di biskita anjir banh,gue oleng di biskita anjir banh
2022-11-22 04:01:58,1.5949e+18,khaizureketawa,0,0,Negatif,sumpah dari pagi mood gue jelek banget kan grgr si biskita tlt jemput,sumpah dari pagi mood gue jelek banget kan grgr si biskita tlt jemput
2022-11-21 11:57:42,1.59466e+18,Raindear22,0,0,Negatif,"Paling males ada sekumpulan anak smp naik biskita , berasa bis punya sendiri woi GANDENG!🙃",paling males ada sekumpulan anak smp naik biskita berasa bis punya sendiri woi gandeng
2022-11-21 11:07:56,1.59465e+18,ziiiyaaaaaa,0,0,Negatif,"Cerita BisKita. 
Kalau aku tau orang-orang akan turun di halte yg sangat dekat dengan terminal bubulak, gue gak akan pindah dari bis yg pertama berangkat cuma gara"" penuh_-","cerita biskita 
kalau aku tau orang orang akan turun di halte yg sangat dekat dengan terminal bubulak gue gak akan pindah dari bis yg pertama berangkat cuma gara penuh"
2022-11-21 03:00:35,1.59453e+18,wewewee87867014,0,0,Negatif,biskita gamau bikin app buat tracking? 🙂,biskita gamau bikin app buat tracking
2022-11-20 09:19:04,1.59426e+18,aktrsure,0,0,Negatif,hmz supir biskita kali ini tdk ramah,hmz supir biskita kali ini tdk ramah
2022-11-20 02:15:17,1.59415e+18,keihunter06,0,0,Negatif,f*** bgt lg nunggu hmpir 1 jam pas dateng malah ga dibukain pintu nya padahal masi ada space buat 1 orng di dpn @Biskita_id tlg bgt ini kawasan ciawi di perbanyak k2 nya terutama klo sore + halte di ciawi gada! masa iya harus jalan terus klo mau ke halte wangun?! pls kebijakanny!,f bgt lg nunggu hmpir jam pas dateng malah ga dibukain pintu nya padahal masi ada space buat orng di dpn tlg bgt ini kawasan ciawi di perbanyak nya terutama klo sore halte di ciawi gada masa iya harus jalan terus klo mau ke halte wangun pls kebijakanny
2022-11-19 11:20:07,1.59393e+18,ayoitsarr,0,0,Negatif,hari ini penghuni biskita kenapa aneh aneh dah,hari ini penghuni biskita kenapa aneh aneh dah
2022-11-19 04:45:14,1.59383e+18,arlezrt,0,0,Negatif,Udah sebulan gak naik biskita sekalinya naik lagi pas berdiri rasa encok banget,udah sebulan gak naik biskita sekalinya naik lagi pas berdiri rasa encok banget
2022-11-18 14:58:02,1.59362e+18,me_mercurious,0,0,Negatif,@12Ivanak @ipb_menfess Kalau pertama kali naik biskita agak ribet. Soalnya harus 2 transit.,kalau pertama kali naik biskita agak ribet soalnya harus transit
2022-11-18 03:33:58,1.59345e+18,chijibogo,0,0,Negatif,"Sumpah, supir biskita kenapa deh? Ngeri banget sumpah",sumpah supir biskita kenapa deh ngeri banget sumpah
2022-11-16 11:44:25,1.59285e+18,nanfadhila,0,0,Negatif,supir biskita skrg pd galak2 dah,supir biskita skrg pd galak dah
2022-11-16 03:30:19,1.59272e+18,DianSaf09,0,0,Negatif,"@Biskita_id Memang jam Ops terakhir @Biskita_id sampe jam brpa sii??
Nunggu K1 dari jam 20.40 sampe 21.30 gak ada bis yg lewat????","memang jam ops terakhir sampe jam brpa sii 
nunggu dari jam sampe gak ada bis yg lewat"
2022-11-15 01:09:48,1.59232e+18,genevievesins,0,0,Negatif,Naik biskita tuh harus sabar2 yak,naik biskita tuh harus sabar yak
2022-11-15 00:57:58,1.59232e+18,genevievesins,0,0,Negatif,Biskita lama bgt anjay kaga dateng2,biskita lama bgt anjay kaga dateng
2022-11-14 23:33:06,1.5923e+18,1220fm,0,0,Negatif,kata gua biskita kurang banyak,kata gua biskita kurang banyak
2022-11-14 06:38:49,1.59204e+18,yunoisminee,0,0,Negatif,blm lagi biskita udah ada gavtau nya penuh trs harus nunggu lagiiii,blm lagi biskita udah ada gavtau nya penuh trs harus nunggu lagii
2022-11-11 10:49:20,1.59102e+18,144page,0,0,Negatif,galagi anjing naik biskita sendiri pas lagi rame [brgetar],galagi anjing naik biskita sendiri pas lagi rame brgetar
2022-11-11 10:46:23,1.59102e+18,144page,0,0,Negatif,benci bgt sama bapa bapa egois di biskita,benci bgt sama bapa bapa egois di biskita
2022-11-10 11:16:49,1.59066e+18,threeanandaa,0,0,Negatif,Bapak biskita bisa diperbanyak gak yaaaa ini selalu lelah menunggu😰 @BimaAryaS,bapak biskita bisa diperbanyak gak yaa ini selalu lelah menunggu
2022-11-10 11:16:37,1.59066e+18,1220fm,0,0,Negatif,mana pagi apes bgt anj biskita anjing ((astagfirullahaladzim sesungguhny ak bisa hemat karna ada biskita)),mana pagi apes bgt anj biskita anjing astagfirullahaladzim sesungguhny ak bisa hemat karna ada biskita
2022-11-08 11:57:36,1.58995e+18,threeanandaa,0,0,Negatif,Biskita bisa diperbanyak gaksih nunggunya lama buanget:(,biskita bisa diperbanyak gaksih nunggunya lama buanget
2022-11-08 05:34:22,1.58985e+18,urlilm0ns,0,0,Negatif,orgil lama bgt biskita,orgil lama bgt biskita
2022-11-07 11:21:25,1.58958e+18,neaeryOu,0,0,Negatif,"lumutan nunggu biskita, sekalinya ada ge penuh",lumutan nunggu biskita sekalinya ada ge penuh
2022-11-07 04:40:58,1.58948e+18,_trulyevil_,0,0,Negatif,"pertengahan kota bogor diperuntukan untuk pendatang bahwa bogor sarananya jelek, angkot racing dan biskita ngebut ga karuan",pertengahan kota bogor diperuntukan untuk pendatang bahwa bogor sarananya jelek angkot racing dan biskita ngebut ga karuan
2022-11-05 10:58:55,1.58885e+18,zeroisticc,0,0,Negatif,"hariini naik biskita pagi sore 22nya bikin bete. pagi krn penumpang, sore krn supir hhhhh",hariini naik biskita pagi sore nya bikin bete pagi krn penumpang sore krn supir h
2022-11-05 07:41:40,1.5888e+18,hi_jjoii,0,0,Negatif,"temen-temen yg sering pp ke dramaga naik krl biskita dan tranportasi lainnya, kalian keren bgt deh. gue ke grogol aja pulang-pulang rasanya pengen diinfus.",temen temen yg sering pp ke dramaga naik krl biskita dan tranportasi lainnya kalian keren bgt deh gue ke grogol aja pulang pulang rasanya pengen diinfus
2022-11-04 12:57:34,1.58852e+18,zeroisticc,0,0,Negatif,@ipb_menfess naik biskita mmng perlu extra kesabaran nder,naik biskita mmng perlu extra kesabaran nder
2022-11-03 11:42:47,1.58813e+18,pnonyo,0,0,Negatif,Allahu biskita udah lewat 3 kali T05 MANA WOYYYY,allahu biskita udah lewat kali t mana woyy
2022-11-03 00:23:30,1.58796e+18,iguessanything,2,0,Negatif,hal yang ga seru dari naik biskita adalah nunggunya lama banget ALIAS lebih lama dari stasiun ke rumah dibanding dari ui ke bogor,hal yang ga seru dari naik biskita adalah nunggunya lama banget alias lebih lama dari stasiun ke rumah dibanding dari ui ke bogor
2022-11-02 23:56:41,1.58796e+18,sebuahaturan,0,0,Negatif,"Satu jam menunggu biskita
Babi","satu jam menunggu biskita
babi"
2022-11-01 17:43:19,1.5875e+18,fahxra,0,0,Negatif,tp tadi pas balik malem definisi mau nangis krn nunggu angkot gada yg lewat dan biskita udh gaada😠😠😠 serem bgt lg nunggu sendiri😔😔😔 https://t.co/mVVQguqhEP,tp tadi pas balik malem definisi mau nangis krn nunggu angkot gada yg lewat dan biskita udh gaada serem bgt lg nunggu sendiri
2022-10-31 14:59:20,1.5871e+18,tienosaurus,0,0,Negatif,Ga perlu lagi muter-muter naik biskita ke yasmin lol,ga perlu lagi muter muter naik biskita ke yasmin lol
2022-10-30 11:53:52,1.58669e+18,sonedibacasowon,0,0,Negatif,CAPE BGT GILAAAAAAA gk kebayang kalo naik biskita dr stasiun ini kaki udh jadi apaan karena pasti gabakal duduk 😭,cape bgt gila gk kebayang kalo naik biskita dr stasiun ini kaki udh jadi apaan karena pasti gabakal duduk
2022-10-29 23:36:58,1.5865e+18,hyuckforever,0,0,Negatif,biskita gabisa ditracking apaahhh (ノಠ益ಠ)ノ彡┻━┻,biskita gabisa ditracking apaah
2022-10-29 12:33:55,1.58634e+18,metchalla,0,0,Negatif,si anak idealis ini nunggu biskita sampe 6 bis lewat di sebrang tp ga muncul2 di halte akhirnya luluh jg naik gojek:’D,si anak idealis ini nunggu biskita sampe bis lewat di sebrang tp ga muncul di halte akhirnya luluh jg naik gojek d
2022-10-29 05:45:23,1.58623e+18,shychologue,0,0,Negatif,buset gasabaran bgt supir biskita hari ini,buset gasabaran bgt supir biskita hari ini
2022-10-29 05:24:38,1.58623e+18,winteraurus,0,0,Negatif,"@bogorfess_ emg beberapa supir biskita ada yg bawanya gaenak, bikin mual",emg beberapa supir biskita ada yg bawanya gaenak bikin mual
2022-10-29 04:01:57,1.58621e+18,sendalpiraun,1,0,Negatif,"@bogorfess_ naek biskita klo di jam sibuk/jam macet berasa naek wahana dufan seru bgt mengandalkan kekuatan tangan, core muscle, dan kaki",naek biskita klo di jam sibuk jam macet berasa naek wahana dufan seru bgt mengandalkan kekuatan tangan core muscle dan kaki
2022-10-29 04:00:34,1.58621e+18,_Radiatorr,0,0,Negatif,@bogorfess_ supir biskita K3 aredan mawana mun kapanggih di r3🤣,supir biskita aredan mawana mun kapanggih di r
2022-10-29 02:17:40,1.58618e+18,yeridago,8,0,Negatif,"@bogorfess_ Biskita tuh dari segi kecepatan emang normal dan ga ngebut ngebutan gituu, tapi please bangett mereka kalau ngerem tuh kayak ngedadakk, sakit banget kalau kebagian berdiri terus ngerem tuh kaki kayak harus kuat banget",biskita tuh dari segi kecepatan emang normal dan ga ngebut ngebutan gituu tapi please bangett mereka kalau ngerem tuh kayak ngedadakk sakit banget kalau kebagian berdiri terus ngerem tuh kaki kayak harus kuat banget
2022-10-29 01:56:14,1.58618e+18,amelalmh,0,0,Negatif,@bogorfess_ pls pemkot benerin terminal baranang siang itu jalanan rusak yg bolongnya parah parah bngt jangankan biskita yg lewat kadang liat bus lain jg ngeri bngtttt,pls pemkot benerin terminal baranang siang itu jalanan rusak yg bolongnya parah parah bngt jangankan biskita yg lewat kadang liat bus lain jg ngeri bngtt
2022-10-28 05:19:18,1.58586e+18,klekalagi,0,0,Negatif,"ini biskita 5 kemana ya Tuhan, mau positif lagi shalat jumat tapi gua udh liat 6 biskita bolak balik😭😭💔",ini biskita kemana ya tuhan mau positif lagi shalat jumat tapi gua udh liat biskita bolak balik
2022-10-28 03:53:05,1.58584e+18,aiemhildayelll,0,0,Negatif,Bete bgt klo belum liat hilal keberadaan biskita,bete bgt klo belum liat hilal keberadaan biskita
2022-10-28 01:21:56,1.5858e+18,eccentricy,0,0,Negatif,"Ini biskita kenapa sih, gue di halte nunggu pas dateng buru2 lari naek malah dilewatin aja😭",ini biskita kenapa sih gue di halte nunggu pas dateng buru lari naek malah dilewatin aja
2022-10-26 12:26:19,1.58525e+18,evakalivha,0,0,Negatif,Norak deh baru naik biskita bung? Akiaki depan muka aja malah suruh bergelantungan diri sedangkan loe masih muda duduk manis sambil main hp ☻️,norak deh baru naik biskita bung akiaki depan muka aja malah suruh bergelantungan diri sedangkan loe masih muda duduk manis sambil main hp
2022-10-26 11:55:20,1.58524e+18,cacacul_,0,0,Negatif,Rata2 biskita di Bogor nyetirnya grasak grusuk. Ada yg merasa jg ga si?,rata biskita di bogor nyetirnya grasak grusuk ada yg merasa jg ga si
2022-10-26 00:03:53,1.58506e+18,cheaerri,0,0,Negatif,"ini biskita tiap hari selasa kenapa sih ngilang semua, bikin kesel pagi""",ini biskita tiap hari selasa kenapa sih ngilang semua bikin kesel pagi
2022-10-25 23:53:59,1.58506e+18,norenias1,0,0,Negatif,"ini biskita cepet deh kalau mau diadain peraturan bayar, asal ditambahin armada di jam jam sibuknya. ngaco aja jam segini cuma ada 1, nanti di jam 8/9 notabenenya udah cukup sepi malah banyak",ini biskita cepet deh kalau mau diadain peraturan bayar asal ditambahin armada di jam jam sibuknya ngaco aja jam segini cuma ada nanti di jam notabenenya udah cukup sepi malah banyak
2022-10-25 04:17:24,1.58476e+18,noorizew,0,0,Negatif,@alm0ndmilkzz Jahat tau ih biskita 😭,jahat tau ih biskita
2022-10-24 23:44:00,1.58469e+18,kitelakrispi,1,0,Negatif,"gue gabutuh ngegym keknya buat bikin tangan berotot, ngegelantung di biskita sm kereta aja dah cukup anyinggggg",gue gabutuh ngegym keknya buat bikin tangan berotot ngegelantung di biskita sm kereta aja dah cukup anying
2022-10-24 00:44:49,1.58435e+18,swfshy,0,0,Negatif,Apa bgt biskita ini astaga,apa bgt biskita ini astaga
2022-10-24 00:14:04,1.58434e+18,chyaanggraeni96,0,0,Negatif,Ini ada kecelakaan apa gimana sih di ciawi? 3 biskita ga lewat lewat hampir sejam astaga hahahahaha,ini ada kecelakaan apa gimana sih di ciawi biskita ga lewat lewat hampir sejam astaga hahahahaha
2022-10-23 08:09:38,1.58409e+18,waferkukus,0,0,Negatif,woi gue digangguin sm abang abang biskita,woi gue digangguin sm abang abang biskita
2022-10-21 11:42:25,1.58342e+18,clienomania,0,0,Negatif,biskita kapan jalannya sih gue jam brp ini anyingg nyampe bekasinya,biskita kapan jalannya sih gue jam brp ini anyingg nyampe bekasinya
2022-10-20 23:46:56,1.58324e+18,fvckaesthetic,0,0,Negatif,ANJ BAHU GUA GETER DI BISKITA,anj bahu gua geter di biskita
2022-10-20 10:27:57,1.58304e+18,ThePavoOcellus,0,0,Negatif,Dramaga-Botas naik Biskita sejam. Idk how to respond to this.,dramaga botas naik biskita sejam idk how to respond to this
2022-10-18 12:15:06,1.58234e+18,bermolaritas,0,0,Negatif,"@thick4sthieves eh tp jujur kmrn gua perdana naik biskita jg supirnya marah marah dah, mana bawanya ugal-ugalan bat",eh tp jujur kmrn gua perdana naik biskita jg supirnya marah marah dah mana bawanya ugal ugalan bat
2022-10-17 10:33:32,1.58196e+18,startoveur,1,0,Negatif,kesabaran gua di uji waktu nunggu dan naik biskita anjing,kesabaran gua di uji waktu nunggu dan naik biskita anjing
2022-10-17 09:06:41,1.58193e+18,crescode,0,0,Negatif,"@cloudleskies @txtdaribogor di app biskita tapi jadwalnya ga pas, soalnya macet ditambah bisnya masih dikit, kadang dari bis satu ke bis selanjutnya bisa sejam, kadang juga depan belakang",di app biskita tapi jadwalnya ga pas soalnya macet ditambah bisnya masih dikit kadang dari bis satu ke bis selanjutnya bisa sejam kadang juga depan belakang
2022-10-17 08:02:52,1.58192e+18,haiwkeyei,0,0,Negatif,Aplikasi biskita apaan deh,aplikasi biskita apaan deh
2022-10-17 06:18:48,1.58189e+18,Amiliophile1,0,0,Negatif,"@txtdaribogor Iya bener haltenya jauh2an.
Klo naik bisa dkt rumah eh pas pulangnya malah lewat jauh banget. 
Trus abis turun dari biskita mesti ngangkot lagi buat puter balik. Kan gak lucu iah.","iya bener haltenya jauhan 
klo naik bisa dkt rumah eh pas pulangnya malah lewat jauh banget 
trus abis turun dari biskita mesti ngangkot lagi buat puter balik kan gak lucu iah"
2022-10-17 04:41:56,1.58187e+18,RioDhika,0,0,Negatif,"@irfantfk @zsanaways @Ridwanii02 @txtdaribogor ya gitu bang, emang susah hahhaa
mau di nonaktifin angkotnya tp rute biskita ga sfleksibel angkot..","ya gitu bang emang susah hahhaa
mau di nonaktifin angkotnya tp rute biskita ga sfleksibel angkot"
2022-10-17 02:49:23,1.58184e+18,minqyukasep,0,0,Negatif,omoooo😭😭😭😭 as biskita enjoyer sedih jd gk gratis wkwkwk tp kl tambaharmad boleh bgt pls kadang lama bgt nunggunya😫,omoo as biskita enjoyer sedih jd gk gratis wkwkwk tp kl tambaharmad boleh bgt pls kadang lama bgt nunggunya
2022-10-17 02:44:26,1.58184e+18,ontapolkadot,0,0,Negatif,"@txtdaribogor tolong banget armadanya di tambahin, jiwa kompetitif gue harus 100% kalo naik biskita pas jam kerja",tolong banget armadanya di tambahin jiwa kompetitif gue harus kalo naik biskita pas jam kerja
2022-10-17 01:52:18,1.58183e+18,canyoucallmeh,15,0,Negatif,"@txtdaribogor setuju bgttt biar org ga seenaknya naik berasa bapaknya yg punya busettt, waktu itu ada rombongan guru sm anak2 tk sekelas menuhin biskita di jam berangkat kerja gamau ngalah gurunya sm penumpang laen klo mau enak mah ya charter yg laen kek🥲🥲enek bgtt dah",setuju bgt biar org ga seenaknya naik berasa bapaknya yg punya buset waktu itu ada rombongan guru sm anak tk sekelas menuhin biskita di jam berangkat kerja gamau ngalah gurunya sm penumpang laen klo mau enak mah ya charter yg laen kek enek bgtt dah
2022-10-17 01:49:09,1.58182e+18,vousmevoyezsh,0,0,Negatif,"@txtdaribogor Nah benerr, skg nih tiap nunggu biskita di halte asa lama pisan bisa 15 menitan lebih",nah benerr skg nih tiap nunggu biskita di halte asa lama pisan bisa menitan lebih
2022-10-17 00:31:11,1.5818e+18,supdandellions,0,0,Negatif,"Biskita lama nih anjir datengnya, terminal uda penuh ama orang",biskita lama nih anjir datengnya terminal uda penuh ama orang
2022-10-17 00:26:39,1.5818e+18,dii__na,0,0,Negatif,"Kocak amat ini supir biskita salah ambil belok, kurang dikit, trs diklaksonin sm motor belakang, buka jendela dan bilang ""brisik atuh iih"" wkwk",kocak amat ini supir biskita salah ambil belok kurang dikit trs diklaksonin sm motor belakang buka jendela dan bilang brisik atuh iih wkwk
2022-10-16 05:39:23,1.58152e+18,KulinerBogorFB,0,0,Negatif,"Setelah bbrp kali nyoba naek BisKita, mbalik lagi ke angkot deui deuh #Bogor",setelah bbrp kali nyoba naek biskita mbalik lagi ke angkot deui deuh
2022-10-16 04:43:10,1.58151e+18,naykeuns,0,0,Negatif,supir biskita aga2 ngebut serem jg😔,supir biskita aga ngebut serem jg
2022-10-16 03:14:26,1.58148e+18,an_deeaan,0,0,Negatif,Biskita nya bau jengkol😭,biskita nya bau jengkol
2022-10-15 16:55:05,1.58133e+18,Juntaebong,0,0,Negatif,"Aplikasi biskita lagi error nihh
#biskita","aplikasi biskita lagi error nihh
"
2022-10-15 10:03:28,1.58122e+18,DavidSPerdana,0,0,Negatif,@Biskita_id Tolong perbaiki sistem penjadwalan ya. Usahakan maksimal setiap 10 menit sekali lewat di halte. Bukannya 1 JAM SEKALI. TOLONG NIAT DIKIT,tolong perbaiki sistem penjadwalan ya usahakan maksimal setiap menit sekali lewat di halte bukannya jam sekali tolong niat dikit
2022-10-15 07:53:18,1.58119e+18,kenapadehh,0,0,Negatif,"@istrisahcyno Percaya ga kemarin aku pake biskita dari bubulan sampe baranangsiang 1,5 jam YA ALLAH BISA UMROH DULU",percaya ga kemarin aku pake biskita dari bubulan sampe baranangsiang jam ya allah bisa umroh dulu
2022-10-14 06:39:20,1.58081e+18,sebuahaturan,0,0,Negatif,@Biskita_id kenapa kamu tak datang datang ngtt,kenapa kamu tak datang datang ngtt
2022-10-14 03:02:22,1.58076e+18,kenapadehh,0,0,Negatif,"Berangkat dari kosan jam 7-an naik angkot sampe bubulak. Terus naik biskita ke baranangsiang nyampe jam 9, buset itu lama bgtt😭😭",berangkat dari kosan jam an naik angkot sampe bubulak terus naik biskita ke baranangsiang nyampe jam buset itu lama bgtt
2022-10-13 14:24:48,1.58057e+18,grimriper_,0,0,Negatif,cape bgt nunggu biskita lama2 taunya cuma beroperasi sampe jam 21:00 😮‍💨,cape bgt nunggu biskita lama taunya cuma beroperasi sampe jam
2022-10-11 21:51:24,1.57995e+18,arlezrt,0,0,Negatif,Ini gue berangkat gimana... Lewat rsud masih macet? Atuh gue kalo lewat jalan baru gaada yg nganter 😔😔 mau naik biskita takut malah nunggunya lama,ini gue berangkat gimana lewat rsud masih macet atuh gue kalo lewat jalan baru gaada yg nganter mau naik biskita takut malah nunggunya lama
2022-10-11 14:39:23,1.57984e+18,MischoCho,0,0,Negatif,"pantes magrib smpe bogor di stasiun, berasa basah bgt jalan... udah gt nunggu biskita lama bgt, akibat dimana"" parah... macet iya, karna hujan iya, pohon tumbang iya, serem euy ☹️☹️☹️",pantes magrib smpe bogor di stasiun berasa basah bgt jalan udah gt nunggu biskita lama bgt akibat dimana parah macet iya karna hujan iya pohon tumbang iya serem euy
2022-10-10 11:32:28,1.57943e+18,neaeryOu,0,0,Negatif,kata gue biskita tuh kurang dah anjir penuh mulu asu kadang 3 bis ngelewat ga bisa dinaikin mau naik grab/gojek udah kepalang nunggu,kata gue biskita tuh kurang dah anjir penuh mulu asu kadang bis ngelewat ga bisa dinaikin mau naik grab gojek udah kepalang nunggu
2022-10-09 12:46:38,1.57909e+18,fahxra,0,0,Negatif,nunggu biskita lama kali,nunggu biskita lama kali
2022-10-07 09:58:14,1.57832e+18,situdy,0,0,Negatif,kenapa biskita yg k2 jarang banget sih,kenapa biskita yg jarang banget sih
2022-10-07 01:47:02,1.5782e+18,lalardhn,0,0,Negatif,biskita mana ya cokkkjj,biskita mana ya cokjj
