,date,id,content,username,like_count,retweet_count
282,2023-05-12 09:44:09+00:00,1656958429431480320,"@txtdaribogor Bisa ga kalo terintegerasi dengan kabupaten dulu? Jangan antar kota dulu.
Jadi nih, kabupaten-kota punya transportasi bagus yang terintegerasi.

Orang-orang mau ke Puncak bisa alternatif naik BisKita. Yang mobilitas Cibinong-Bogor Kota bisa pake BisKita. Bisa ga nih kira-kira?",ekky_fahreza,3,0
283,2023-05-12 09:20:11+00:00,1656952399494520834,lucu bgt naik biskita trus mba-mba sebelah lagi review drakor dr. cha. mau nimbrung tapi aku introvert hanya bisa tersenyum dibalik masker,wawawunsukkina,0,0
284,2023-05-12 06:33:00+00:00,1656910328989642752,"@chill7chs Au dah kaga keliatan dari biskita , pokonya ke arah lodaya sama kebun raya 2 arah",macthskies,0,0
285,2023-05-12 00:02:01+00:00,1656811934203908096,"@tanyakanrl ke mall jalan-jalan random, nonton di bioskop sendiri, beli barang random, makan sendiri, naek krl, biskita, ke cafe juga pernah deh ++++ tidak lupa sambil denger musik muehehehe",hwcia,0,0
286,2023-05-11 21:43:07+00:00,1656776979109277696,sp team yg klo naik biskita slalu deket pintu? ak ak ak sm intannn ☝️☝️☝️,nayyycloo,1,0
287,2023-05-11 14:35:20+00:00,1656669321408712706,@txtdaribogor Mau naik biskita cenah,kukiskentangg,1,0
288,2023-05-11 14:35:00+00:00,1656669237367427072,"[bgr] mau nanya dong, biskita masih gratis atau udah mulai berbayar ya?",bogorfess_,5,1
289,2023-05-11 13:41:03+00:00,1656655659730083840,Terus kok yang mau naik biskita jam segini cuma gue doang??!?,runssningrat,0,0
290,2023-05-11 13:30:25+00:00,1656652985991303168,Ni biskita dari bubulak baru jam segini masa udah gaada sih...,runssningrat,0,0
291,2023-05-11 12:57:11+00:00,1656644622414942216,"fifth day
ok kerjaan semakin bertambah n first time naik biskita anjay https://t.co/OECIMmjbUt",dumptwtbyme,1,0
292,2023-05-11 10:04:19+00:00,1656601117705527301,"Hyala biskita ghala rey, ugachach bhoonktoy. https://t.co/L0x8mrB2FO",ragiing_bull,67,7
293,2023-05-10 23:41:22+00:00,1656444349931208704,"@annn_din @txtdaribogor Kl mau simple lg, naik biskita yg ke arah sukasari",juontor,0,0
294,2023-05-10 12:44:44+00:00,1656279102918361092,@ssvggss @convomf iyaaa aku naik biskita k2,osafmu,0,0
295,2023-05-10 12:40:00+00:00,1656277908846166017,biskita tuh ngelewatin ps store [bgr] ga sih guys,bogorfess_,1,1
296,2023-05-10 12:23:48+00:00,1656273830929928192,"Ini namanya biskita, bismillah aku dan kamu jadi kita https://t.co/FV37D1ij5r",kakaknyadiadia,18,0
297,2023-05-10 11:58:20+00:00,1656267424185057282,@milhamfadila Tadi pagi abis lewat berita angkot bogoran yg demo gr2 biskita,tresermeker,0,0
298,2023-05-10 11:29:12+00:00,1656260091728003072,NISA DISAPPOINTED BY THE FACT COWO GANTENG YG KETEMU DI BISKITA GAY HAHAHHAHAHA,txtdariyujin,0,0
299,2023-05-10 11:27:09+00:00,1656259575669227521,jam segini emg biskita lama bgt ya allah😿☝🏻 https://t.co/1E8Sg0IUB0,c4skey,0,0
300,2023-05-10 11:08:13+00:00,1656254809752887296,@osafmu @convomf kakak naik biskita k2 kah?,ssvggss,0,0
301,2023-05-10 08:12:14+00:00,1656210522407333889,"Niat mau hemat ongkos naik biskita yakan pas pulang, tapi malah nambah 2000an langkah gegara gue bingung halte selama rute barunya tuh pindah ke mana😭",bibliopuff_,0,0
302,2023-05-10 06:18:58+00:00,1656182020475867136,@177YUJIN @bogorfess_ Dari bubulak naik Biskita k2 turun di PMI. Jalan dikit sampe deh. Kopitagram sebelahan sama Siloam/Lippo Kebun Rayaa,sagittariuscnd,0,0
303,2023-05-09 20:06:11+00:00,1656027808114823168,"Jalur Angkutan Kota dan Biskita Berubah, Dishub Bogor akan Sebar Pamflet https://t.co/5lV9KVjn7w",tvOneNews,3,0
304,2023-05-09 13:16:38+00:00,1655924742858379266,"Biasanya selalu jalan cepet dari turun krl ke halte biskita karena ngejar makan dirumah untuk menghemat 😂 alhasil, otak mikirnya future oriented terus (ada makan apa ya dirumah, sampe rumah ngapain dulu ya, masih bisa buka laptop gak ya)",deanrazm,0,0
305,2023-05-09 10:02:52+00:00,1655875979875880964,When u dapet supir biskita yg bawa mobilnya ngaco dari ciawi-sindang barang be like: https://t.co/O79DbjLgBY,Arancionerro,0,0
306,2023-05-09 09:24:22+00:00,1655866291155243008,Biskita minimal benerin aplikasinya kek,amamabilis,0,0
307,2023-05-09 09:04:39+00:00,1655861326986743811,@dailyjinx_ @txtdaribogor Rute angkot mah gak berubah pun begitu dgn biskita yg sudah ada keputusan resmi dari dishub...yg berubah plat item boleh masuk dari pajajaran ke jalak harupat....,Bon73213785,0,0
308,2023-05-09 07:25:30+00:00,1655836376166973440,@rasyidazmi_10 Ada rupnya biskita tdi.. mcm inda saya nmpk .. invisible kali😱,batriisy1a,0,0
309,2023-05-09 05:44:45+00:00,1655811019653152768,jan ko ngunjar lain merati biskita,izurinchu,1,0
310,2023-05-09 03:10:35+00:00,1655772224996139008,Min @Biskita_id K1 rutenya tetep sama gk?? Ke halte cidangiang juga??,hottaekk,0,0
311,2023-05-09 00:51:42+00:00,1655737273059770368,"min @infobogor @txtdaribogor info dong, dengan perubahan lalu lintas selama pengerjaan Otista, jalur @Biskita_id jadi gimana ya? Terutama K1 K2 yg ke arah Bubulak
terimakasiiih",toomuchbiaas,0,0
312,2023-05-09 00:05:00+00:00,1655725518640271360,"[bgr] kalo kek gini, rute biskita tetap sama atau ada perubahan ya? https://t.co/AKt6dUP5ti",bogorfess_,14,3
313,2023-05-08 21:17:16+00:00,1655683309052268544,@piyopikavet Pantesan nunggu biskita bisa nyampe sejam 😔,CKlementino,1,0
314,2023-05-08 16:25:00+00:00,1655609755837267968,biskita besok belum bayar kan ya guys ? [bgr],bogorfess_,2,1
315,2023-05-08 14:28:38+00:00,1655580470577606656,"@PemkotaBogor Masukan aja ya min:
1.bikin jalur jd dua arah spt dulu
2. Angkot di pinggir kota aja, yg beroperasi dlm kota hanya biskita. 
3. Becak jgn berkeliaran, cukup di areal perumahan aja. 

InsyaAllah lalu lintas kota Bogor jd agak benar.. 🙏",BarwiasariReza,0,0
316,2023-05-08 07:47:23+00:00,1655479494877274112,"Angkot/Biskita juga ga harus muter2, kasian lho sudah habis bensin, butuh waktu lebih lama juga untuk 1 rit.. kelemahannya paling kl weekend pastikan parkiran Gd. Dalem n Venus itu tertib.. jgn ada yg parkir dipinggir jalan. sama aja boong 😅
kantong parkir bs di Shangrila.",RioDhika,1,0
317,2023-05-08 07:26:11+00:00,1655474160544681985,"@PemkotaBogor tadi siang sekitar jam 12an sy lewat Pajajaran menuju Ciomas, macet banget dr Raacha / Pertigaan Villa Duta sampai Pertigaan Sinar Kasih (Batutulis) jalan sih cuma padet banget, volume kendaraan meningkat salah satunya ya trayek angkot &amp; biskita yg sama2..(cont) https://t.co/39GgR4kSJf",RioDhika,2,0
318,2023-05-08 05:42:51+00:00,1655448156405104640,"jadi inget pulang kerja naik biskita disitu gue lagi cape bgt plus ada masalah kerjaan juga, awalnya berdiri smpe beberapa halte tbtb gue ditarik sama anak SMA disuruh duduk karna dia mau turun, disitu gua langsung nangissss wkwkwk",starlightionn,0,0
319,2023-05-08 04:37:07+00:00,1655431613013184512,@g0dssplan wkwkwk cape nunggu biskita ini mah,zephinhere,1,0
320,2023-05-08 04:23:05+00:00,1655428082805755904,@Kayrule59 palir biskita,SayHeed,0,0
321,2023-05-08 04:11:51+00:00,1655425255526252545,"Nantinya, akan ada BisKita Trans Pakuan rute Baranangsiang - Cibubur dan Bubulak - Cibubur, dan kemudian bisa melanjutkan perjalanan ke Jakarta menggunakan Transjakarta dari Cibubur. Rencana ini masih dalam proses administrasi dan pemilihan jalur rute terbaik.",infobogor,10,1
322,2023-05-08 01:39:49+00:00,1655386992639868929,"@bogorfess_ Info atuh, biskita udah berbayar belom?",_utass,0,0
323,2023-05-08 01:27:59+00:00,1655384015611006977,Info biskita udah bayar belom sik?,_utass,0,0
324,2023-05-07 22:31:09+00:00,1655339515815526400,"Jadi jauh, lama dan mahal yaaah semenjak Otista ditutup🤧 biskita subuh2 takut halu",ilminmittiqin,0,0
325,2023-05-07 17:11:40+00:00,1655259113117597697,tingkatkan armada biskita @.pemerintahkotabogor,fiscnd,0,0
326,2023-05-07 15:32:30+00:00,1655234157914783744,"kita naik angkot-biskita-kereta-mrt luv bgttt
sampe akhirnya kita sampe di em gelato blok m
aku pilih rasa earl grey n coffee, widi matcha n salted caramel, nadine lemongrass n chocomint
dan kita makan ngemper di taman literasi ☺️🫶 https://t.co/sO2je8sBWJ",liatbesokya,1,0
327,2023-05-07 15:31:18+00:00,1655233854926618624,wonyu pulang naik biskita koridor 2 dari masjid raya https://t.co/QWlvSUqDqk,menggiyu,0,0
328,2023-05-07 15:24:40+00:00,1655232186961002496,"udh balik capek2, penuh, desek2an, ditolak abang biskita, CAPEK BGT RASANYA MAU NNGIS TAPI GA BISA",fvckaesthetic,0,0
329,2023-05-07 15:24:40+00:00,1655232184700264448,ini bnrn relate able karena w naik biskita https://t.co/k2BSZr8i9s,fvckaesthetic,1,0
330,2023-05-07 12:10:20+00:00,1655183280654913543,"@piyopikavet Hmmm… kalau saya pribadi sih sangsi jika memang benar akan dibangun jalur trem.
Krn PR nya masih banyak.

Biskita yg sudah ada saja belum difokuskan, pdhl sangat membantu utk di tengah kota. Tetapi malah membuat jalan semakin padat dan macet krn masih bercampur dengan angkot.",vonnycornellya_,1,1
331,2023-05-07 10:14:46+00:00,1655154197032214536,"Bagus si bikin trem tapi kan biskita masi jauh dari sempurna, kalo bikin trem dulu apa ga bakalan terbengkalai tuh",Pramacetamol,0,0
332,2023-05-07 08:58:29+00:00,1655134998507421696,"Biskita/layanan buy the service BPTJ dikabarkan akan hadir di Tangerang, namun di rute baru Tangcity - Bandara Soetta. Sementara untuk Bekasi, konversi 3 rute Transpatriot + 1 rute baru

https://t.co/aV5dEJL5Ec",jalur5_,1,0
333,2023-05-07 06:00:00+00:00,1655090081760444416,[Bgr] Biskita k1 sama k2 tuh ngelewatin botani kan ya? Makasih yg udah bantu jawab,bogorfess_,0,0
334,2023-05-07 03:34:21+00:00,1655053429470040064,Kali ini ga jadi penumpang gelap biskita alhamdulillah,bingungunameny,0,0
335,2023-05-07 03:25:00+00:00,1655051074481569792,[bgr] biskita masih gratis apa udah berbaya hari ini ges?,bogorfess_,1,0
336,2023-05-07 01:24:47+00:00,1655020822791335938,"@bogorfess_ Biskita+angkot adalah solusi mumpung msh gratis, tp brgkt lebi awal",ilminmittiqin,35,1
337,2023-05-06 16:12:55+00:00,1654881941697753089,"@17_RendyRema @txtdaribogor Tujuannya buat fasilitasin wisatawan kayaknya wa biar ke bogor ga perlu pake mobil pribadi karna konek sama lrt sama commuterline nantinya. Tinggal biskita dikencengin lagi biar bisa cakup semua wilayah.
Masalahnya walikota selanjutnya komitmen ngejalanin ini ga? Hehehe",elsunandar,0,0
338,2023-05-06 15:23:27+00:00,1654869491204096000,"abis itu balik ke bogor, nyampe st bogor lanjut biskita 🗿 naik K5 sih cepet, eh tapi nunggu yg K1 nunggu seabad njir",Lasiosperma,1,0
339,2023-05-06 14:35:47+00:00,1654857496136392715,"Ajg bgt emg sm org yg merendahlan diri dgn bilang “biasa makan di pinggir jalan”.
Siapa juga mnyt yg mau makan di tengah jalan ajg. Kelindes biskita nanti",itxgita,0,0
340,2023-05-06 13:31:58+00:00,1654841434858733568,"My trip to Bogor officially ended with ""selamat malam, hati-hati di jalan yaaaa"" from biskita driver with their dedicated smile. 

Here we go, krl red line.",bittsour,0,0
341,2023-05-06 13:08:28+00:00,1654835523532496902,"kemarin my first time naik biskita, mrt and ke scbd sendiriii! ke blok m juga without my fam aneh bgttttt tapi seru bgggtttttt karna bareng dua krucils",dinengambis,1,0
342,2023-05-06 12:31:55+00:00,1654826323192463363,@ipb_menfess Biskita selesai operasional setiap jam 20.20,ReedZzy_,0,0
343,2023-05-06 11:33:56+00:00,1654811734048378880,"Takut.. tp lebih kesel tiap kesini wkwk naik biskita, pas masuk terminal serasa lagi naik jungkat jungkit",hottaekk,0,0
344,2023-05-06 11:13:34+00:00,1654806606960553984,"@profesoye Biskita masih gratis ga, Soye?",chevalione,0,0
345,2023-05-06 09:44:21+00:00,1654784156008865794,@bukanownermixue @txtdaribogor Oh ini harusnya naik K brp ya aku lupa 🤣 aku jg ga hafal naik biskita.. bbrp kali coba iseng dan sll salah jurusan 🤣😭,Loceaniee86,0,0
346,2023-05-06 09:39:29+00:00,1654782928633860097,"tremnya kalo cuma di jalur kegiatan (kantor &amp; perbelanjaan) mah cuma jadi wisata, bukan transportasi umum

harusnya menjangkau pemukiman, mending fokus biskita dulu",alvin_ao_alv,0,0
347,2023-05-06 09:11:00+00:00,1654775760463499271,@txtdaribogor jam setengah 2 terpantau macet tapi biskita sepi soalnya bejejer 3 💆 https://t.co/w5ZtOV7NJE,gyuvinlovely,0,0
348,2023-05-06 08:26:49+00:00,1654764643737550850,gabisa nih kalo naik biskita macet polll di jembatan mcd smpe lotte,rastwojune,0,0
349,2023-05-06 08:19:40+00:00,1654762845035438081,"biskita gajelas, bayarnya percepat lah udah",norenias1,0,0
350,2023-05-06 07:00:17+00:00,1654742866340487170,"yey tumben bgt ni biskita sepi, gue jadi bisa duduk",rojakthekid,0,0
351,2023-05-06 06:06:14+00:00,1654729263969607686,@txtdaribogor Mending biskita weh banyakin armadanya,rzbahr,0,0
352,2023-05-06 02:59:03+00:00,1654682156688621568,@akunmusaba @muchlis_ar @PT_Transjakarta Bogor sudah ada Biskita dan angkotnya rata2 bagus. Kalau angkotnya jelek penumpang suka ogah naiknya.,OliviaCath1540,1,0
353,2023-05-06 02:57:08+00:00,1654681675119607809,"@txtdaribogor Nu bener eta biskita di pantau, angkot di kurangan.",bebasbray,1,0
354,2023-05-06 01:16:16+00:00,1654656292194226176,"Zee berangkat kerja, nana berangkat kuliah naik biskita https://t.co/6WGKV6thbW",hai_seokjin,1,0
355,2023-05-05 18:04:01+00:00,1654547512894820356,"Benerin yang ada dulu aja, sih. 

Biskita rute nya ditambah lagi. Angkot dirapiin dan mobilnya peremajaan, lalu supirnya digaji + training biar gak ngetem. Bikin semacam plang aja di tiap spot, biar gak naik/turun sembarangan. Kalo ada anggaran lebih, bisa dibikin halte.",jyojyovely,0,0
356,2023-05-05 16:01:30+00:00,1654516677575581697,"@txtdaribogor Idenya bagus tapi gak dulu deh, halte biskita aja masih asal-asalan mo pake trem 😂🤣🫣🫢",arrffk,1,0
357,2023-05-05 15:50:44+00:00,1654513969716162560,"@txtdaribogor Angkot can beres, Biskita loba di komplain, datang deui Trem... Sare na dengdek siga na... 🥺🥺",sukmana_zul,2,0
358,2023-05-05 15:46:18+00:00,1654512853142089728,"Punteun pak wali mau melaporkan  @BimaAryaS kenyamanan penumpang harus jadi hal yang utama kan ya pak?, kalo kaya gini ya pasti banyak penumpang yang risih dan tidak nyaman naik kendaraan umum pak, 
@Biskita_id @txtfrombogor @bogor24update @ipb_menfess https://t.co/1syMi3QoUI",Osengoseng10,0,0
359,2023-05-05 15:29:15+00:00,1654508564264939520,"@txtdaribogor angkot nya weh dulu di kontrol populasinya, ada angkot yang boleh nurunin penumpang dimana aja sama ada yang khusus berenti di halte2. biar ga kebanyakan yang ngetem dipinggir jalan, sama ngebantu biskita biar ga overload di halte/di dalem bis nya",diassuratman_,2,1
360,2023-05-05 15:23:03+00:00,1654507004659142656,@txtdaribogor Mending nambah jalur biskita,Repsyzz,1,0
361,2023-05-05 13:53:35+00:00,1654484488389271554,"Hai TemanKom!!

Mimin mau kasih informasi nih buat kalian para pengguna BisKita dengan Kode Trayek K-1 dan K-2. https://t.co/lWcll6F2Yj",kominfobogor,0,0
362,2023-05-05 12:21:08+00:00,1654461222308433925,@bogorfess_ sumpah aku selasa kemarin nunggu biskita di halte bm hampir sejam ga dateng2 akhirnya nyerah naik angkot aja wkwkwkw,mchegumi,0,0
363,2023-05-05 12:01:31+00:00,1654456286908657664,gue udh ga kuat gue bisa nangis sekarang jg di biskita,winturinmarch,0,0
364,2023-05-05 11:29:20+00:00,1654448187619561472,super duper mega wow 1½ JAMMM di dalem biskita,bignakal,0,0
365,2023-05-05 11:16:29+00:00,1654444953249153026,menurut gue syarat jadi sopir biskita tuh harus punya kesabaran 3000%,brightlymakeu,0,0
366,2023-05-05 11:15:23+00:00,1654444674046898178,"Sumpah gak ngotak bgt belakangan ini biskita k1 kok lama banget yaa bisa sampe 1 jam gak lewat-lewat? Apa karna efek abis liburan panjang?

Sebelumnya paling lama setengah jam 😭",19telepathyday,0,0
367,2023-05-05 11:05:49+00:00,1654442268021891075,"BisKita itu transportasi bogor paling murah. Wong gratis. 

Konsekuensinya, peforma layanan. Di halte aja bisa nunggu 30-60 menit, sebelum bisnya datang. Dan pasti busnya ramai. Terutama di waktu sore. 

Saran gue, standarkan di harga normal, masih murah. Tapi perbanyak armada.",jundyarief,0,0
368,2023-05-05 08:59:37+00:00,1654410507271696384,buset yg naik biskita dr halte bappeda BANYAK BGT,jluseyo,0,0
369,2023-05-05 07:46:15+00:00,1654392044302004224,Behapa biskita? https://t.co/YWXHD1YkSo,IdaFardreena_,0,0
370,2023-05-05 04:50:04+00:00,1654347707979563011,"@ipb_menfess kalau mau naik biskita, dari kampus bisa naik angkot kampus dalam tapi tanya dulu dia ke bubulak atau ngga. nanti naik bis yg k2, terus turun di halte bappeda nder",jluseyo,0,0
371,2023-05-05 04:22:31+00:00,1654340773209591811,"@bogorfess_ volume kendaraan da terlalu banyak ditambah angkot juga ngetem sembarangan dimana mana, pecuma aja si ada biskita.",cendolhunter,0,0
372,2023-05-05 03:28:13+00:00,1654327111174479873,@Biskita_id min biskita di bogor masih gratis gak ya?,eseuteleu,0,0
373,2023-05-05 01:17:13+00:00,1654294140769947651,"@muchlis_ar @akunmusaba @PT_Transjakarta @BudiKaryaS @kemenhub151 @ridwankamil Susah......Bogor bebenah dgn biskita yg demo supir angkot, jumlah angkot sejuta yg demo 10 juta supir angkot. Jumlah angkot sejuta pas ada operasi penertiban dari Kepolisian dan Dishub langsung sisa 200-an aja.

Kalau ditangkap yg datang aparat berseragam.....susah-susah",masbudiharyanto,4,0
374,2023-05-05 00:33:34+00:00,1654283159339667457,"@bogorfess_ Guys sorry oot, mau nanya :( kalau mau ke stasiun bisa naik biskita dari ciawi gak ya? Kalau bisa, turun di halte mana??",mybabeau,0,0
375,2023-05-05 00:28:02+00:00,1654281766633635840,"Tidak Gratis Lagi, Biskita Trans Pakuan Bogor Segera Berbayar https://t.co/iGZclO26QE",KompasOtomotif,0,0
376,2023-05-04 23:52:06+00:00,1654272722808229890,Gara gara otista ditutup ini biskita muter nya jauh banget,ayayeshao,0,0
377,2023-05-04 22:45:56+00:00,1654256072033726464,"@sunxlemoon @txtdaribogor @BimaAryaS Ya sekarang liat aje, biskita mau ke haltenya aja dihalang halangin angkot
🤣🤣🤣
Mana janjinye die katanya mw batasin angkot?",cendolhunter,0,0
378,2023-05-04 16:34:15+00:00,1654162532158828545,"@txtdaribogor Setuju sih. Emg masih banyak poin biskita yg bisa di improve (tambah armada, halte, perluas jangkauan dll) tp imo ga perlu harus selesai dulu poin di atas sebelum kerjasama dg kota lain.

Selama bermanfaat buat rakyat dan harganya masih terjangkau ada unsur politik jg gpp",Thankyo27858791,0,1
379,2023-05-04 15:52:07+00:00,1654151928836661248,"@txtdaribogor Evaluasinya adalah jalur SSA yg diterapin sekarang lebih baik dibalik ke arah istana &amp; sepanjang jalan juanda dari btm sampe smansa dibikin contraflow untuk angkot 02,10 &amp; biskita k2 dari arah empang. Seriusan, ini bakal ngurangin macet (cont)",John_bagus_,3,0
380,2023-05-04 15:40:33+00:00,1654149018170150920,@allylilie @txtdaribogor Aku juga pengennya Biskita menjangkau ke kabupaten juga. Semoga ada kak biar semua merata pelayanannya 🥲,batagorcrispy,0,0
381,2023-05-04 15:21:55+00:00,1654144328233627648,"@txtdaribogor Sebelum pikirkan jauh transportasi ke jkt, mending ganti aja angkot ijo2 dengan biskita cukup cover seluruh wilayah kota Bogor dan sampai pinggiran kab Bogor, dan headway tdk lama",doddy_96,0,0
382,2023-05-04 14:50:58+00:00,1654136543148384262,"@batagorcrispy @txtdaribogor Haaa thanks for enlightening me, kak!😆 Aku pikir BisKita nggak cuman untuk daerah Bogor Kota aja.",allylilie,0,0
383,2023-05-04 14:48:42+00:00,1654135969887715329,"@allylilie @txtdaribogor Susah. Biskita itu dibuat khusus warga Kota Bogor sedangkan kalo Cibinong masuknya udah kabupaten. Kalo mau, ya harus diskusi antara walikota dan bupati ehehe",batagorcrispy,0,0
384,2023-05-04 14:31:39+00:00,1654131681589366784,@txtdaribogor Masih menunggu info BisKita rutenya sampai Cibinong. 😬,allylilie,0,0
385,2023-05-04 14:15:56+00:00,1654127723869253634,Ohh transpakuan bukan biskita wkwkwk,dearwoozily,0,0
386,2023-05-04 14:14:44+00:00,1654127424496603142,"@jhozzy_23 @lostxqveen @txtdaribogor Angkot emng udah waktunya di kurangi. Biskita beroperasi pada pusat Kota, dan Angkot masuk ke pinggiran kota. Tak bisa dipungkiri, kita masih membutuhkan angkot.",sukmana_zul,0,0
387,2023-05-04 14:04:16+00:00,1654124787395072000,"@farhankoko26 @txtdaribogor Kayanya masih susah ga sih, soalnya cuma ada angkot aja disitu macet apalagi nambah biskita. Belom harus nambah halte juga",geunaya,0,0
388,2023-05-04 11:34:32+00:00,1654087107928014855,"Kayaknya sampe desember nanti bakal naik ojol aja deh pulangnya, nunggu biskita bisa sejam sendiri 😮‍💨",asksalwa,0,0
389,2023-05-04 11:06:55+00:00,1654080159396564992,@gaga_t1 @ipb_menfess Nyebrang jembatan botas naik 09. Mau naik biskita yg arah bubulak juga bisa,Safira05meylia,0,0
390,2023-05-04 10:52:03+00:00,1654076415124606979,@bogorfess_ macet nder parah naik K1 aja biskita,miwfourth_,0,0
391,2023-05-04 10:33:07+00:00,1654071652035227648,"Seriusan mikirin besok lusa klo urgent ke RSUD Kota Bogor gmn, sbb dr Tugu Kujang klo naek biskita bs lsg, skrg jd muter²dulu ke Surken, alamat smpe RS udh kesiangan ini sih..😌😌😌",neesannisaa,0,0
392,2023-05-04 09:33:03+00:00,1654056536594079745,@dharjuna1 BisKita &gt; TransPatriot (padahal engga pernah naik dua-duanya),Studio24Jam,0,0
393,2023-05-04 01:05:13+00:00,1653928733374570496,biskita lewat halte taman ekspresi ga sii ??? tia!!,jwooloves,0,0
394,2023-05-04 00:23:03+00:00,1653918125006671872,@NabillaAnggita @bogorfess_ Biskita masih gratis ka?,Intanoona,0,0
395,2023-05-04 00:17:57+00:00,1653916839477653507,Aha Dua Permata: Rute Baru Angkot Dan Biskita Seiring Pengalihan Lalulintas Pembangunan Jembatan Otista Kota Bogor: https://t.co/mz3dziAVWS,ShitShot2000,0,0
396,2023-05-03 15:57:09+00:00,1653790807173005312,"bingung beneran sama rute biskita/angkot yg baru, padahal pengen main YaAllah",yuacil,0,0
397,2023-05-03 14:52:10+00:00,1653774456349945856,"@bogorfess_ Kalau aku lebih setuju SSA kayak sekarang sih, jalanan Bogor itu kecil tapi kendaraan kita udh over capacity. Belum lagi ditambah angkot + biskita + ojol dll. Inget bgt dulu simpang denpom bener2 bisa bikin bete akut kalau RP bubaran sekolah macetnya puooooolllll.",sandramtsaa,0,0
398,2023-05-03 12:50:59+00:00,1653743959422955520,@ipb_menfess kemaren gue pake biskita masih free dah,imhere_nna,0,0
399,2023-05-03 10:59:57+00:00,1653716015052914688,Eh nnt kalau biskita dr bogor ke laladonnya muternya begimane anjir,bubbibubbi_,0,0
400,2023-05-03 10:34:37+00:00,1653709642470674433,Nunggu biskita sambil ovt nyari nyamuk lalet sama kecoa dimana cara matiinnya biar ga gepeng gmn,mel0uve,0,0
401,2023-05-03 10:22:16+00:00,1653706531404398592,nunggu biskita di halte pmi kea ngantri sembako... sekalinya ada penuh semwa😭,bluehao_o,0,0
402,2023-05-03 10:12:47+00:00,1653704144614744064,@zizahluthfiyah Naek biskita ga ada ya ?,shabrina_el,0,0
403,2023-05-03 10:01:11+00:00,1653701226549346304,ini rasanya berdiri sejam di biskita anjrt,syshgbt,0,0
404,2023-05-03 09:44:11+00:00,1653696948161896449,from biskita to biskuning,norcunt,1,0
405,2023-05-03 04:44:45+00:00,1653621596182183936,"@bogorfess_ SSA 1 arah tanpa ada angkot
Trs biskita aja yg boleh muterin SSA",Obiyuki,0,0
406,2023-05-03 03:48:56+00:00,1653607546194919426,@bogorfess_ Naik biskita aja gratis lu naik dlu angkot 06 turun di halte Pakuan trs naik k2 tpi jauh bgt sih krna musti lwt Ciawi dlu muter nya SMA lwt lawanggintung dlu Bru nnti turun di halte Budi mulia,NabillaAnggita,0,0
407,2023-05-03 03:00:04+00:00,1653595250110369794,"Udah paling bener tuh banyakin biskita trus bakar beberapa angkot, bcoz tbh angkot tuh meresahkan bgt ngetem dimana2",1orever,0,0
408,2023-05-03 02:17:15+00:00,1653584475891322881,"@bogorfess_ Menurut gue mending kota bogor nerapin ganjil genap aja, angkot ada, biskita ada, ojol ada, itu lebih signifikan mengurangi volume kendaraan..",agamanunited,16,3
409,2023-05-03 02:07:06+00:00,1653581921627279361,Biskita ngaret pisan😑,flatteriest,0,0
410,2023-05-03 01:56:46+00:00,1653579320319959041,"Keuntungan yg dirasakan biskita sampe halte deket rumah gua belum penuh, karena gaada anak MAN 2 dan yg turun turun di terminal",sebuahaturan,0,0
411,2023-05-03 01:11:32+00:00,1653567934537818112,"Selama penutupan jalan, kamu yang langganan naik BisKita, harus tau nih perubahan rute jalur yang diberlakukan. Jadi jangan lupa save postingan ini yaa~ https://t.co/txk0PqGpLj",infobogor,9,6
412,2023-05-03 01:11:30+00:00,1653567926035959808,"Penutupan Jalan Otista akibat proyek perbaikan Jembatan Otista mempengaruhi banyak aspek di Kota Bogor nih #Bogorian. Salah satunya adalah perubahan rute transportasi publik BisKita Trans Pakuan.

#infobogor #kotabogor #jalanotistakotabogor #jembatanotista #welovebogor https://t.co/99pUW8h8iO",infobogor,54,31
413,2023-05-02 19:13:48+00:00,1653477910135853056,masih bingungg 😭 liat rute biskita yg baru juga bingung 😭😭😭,klekalagi,0,0
414,2023-05-02 15:40:38+00:00,1653424262810865664,@txtdaribogor Lah teruss kalo naik biskita dari arah pajajaran ke stasiun lewat mana @txtdaribogor,bukansapiii,0,0
415,2023-05-02 13:21:06+00:00,1653389151927152644,terus biskita suruh berenti di alun alun dong,serendipitygarv,0,0
416,2023-05-02 12:16:29+00:00,1653372889247416320,@Nurfazry12 eiya jalur biskita jadi gmn deh bun pusingg,sallmonelaa,0,0
417,2023-05-02 12:15:00+00:00,1653372514113040384,"tadi sempet denger supir biskita bilang ada penambahan halte di depan telkom [bgr] di aplikasinya juga ada, tapi knp ga berhenti ya bisnya😭 https://t.co/bMs1RtiRKH",bogorfess_,13,3
418,2023-05-02 12:08:44+00:00,1653370938539540480,Mayoritas angkot jadi lewat empang kah? Biskita juga hui…,Nurfazry12,0,0
419,2023-05-02 11:51:21+00:00,1653366562479554560,biskita where r u?,kyutabiezzz,0,0
420,2023-05-02 11:08:13+00:00,1653355709428551680,btw ga liat biskita drtd,annyeong_yujin,0,0
421,2023-05-02 08:26:42+00:00,1653315060809469953,@sweetcurze @ipb_menfess Mjb kak naik biskita k1 turun di halte transmart yasmin ya? Masih gratis ga ya?,Intanoona,0,0
